#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
2297,dell outket,48,48,,20,https://www.evergage.com/resources/videos/dell-outlet-personalization-story/,26,0,0.3,1/14/2020 14:14,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
2298,pritans pride,53,26,11/27/2019 13:17,40,https://www.evergage.com/blog/client/puritans-pride/,12,0,0.03,12/24/2019 18:54,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Image pack, Video",evergage.com
2299,importance of email,57,37,12/16/2019 8:30,100,https://www.evergage.com/blog/importance-email-open-times-2/,11,0,0.04,1/16/2020 8:44,,"Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
2300,apps to personalize your phone,49,49,,20,https://www.evergage.com/blog/3-ways-to-personalize-your-mobile-app-experiences/,26,0,0.4,12/27/2019 6:04,,"People also ask, Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
2301,rpi business analytics,52,36,12/20/2019 3:33,40,https://www.evergage.com/blog/rpi-versus-rfm-real-time-business-business/,1,0,10,1/21/2020 0:07,,"Adwords top, Video, Shopping results, Thumbnail",evergage.com
2302,definition customer engagement,51,54,11/28/2019 19:29,30,https://www.evergage.com/blog/what-customer-engagement-score/,15,0,,12/26/2019 13:21,,"Adwords top, Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",evergage.com
2303,how to calculate customer retention rate,46,45,12/6/2019 18:22,90,https://www.evergage.com/blog/how-calculate-customer-retention/,13,0,,1/6/2020 6:14,Image pack,"Adwords top, Sitelinks, Featured snippet, Top stories, Thumbnail, Image pack",evergage.com
2304,crystal gage singer,47,47,,10,https://www.evergage.com/blog/author/josh-soupir/,0,0,,1/9/2020 19:01,,"Featured snippet, Thumbnail, Top stories, Image pack",evergage.com
2305,fastest fast ball,55,71,12/9/2019 13:17,200,https://www.evergage.com/blog/real-time-personalization/,27,0,,1/9/2020 10:07,,"People also ask, Top stories, Thumbnail, Video",evergage.com
2306,ways of marketing a product,51,67,11/27/2019 5:38,30,https://www.evergage.com/blog/3-ways-use-customers-improve-marketing/,44,0,2.5,12/24/2019 18:35,,"Adwords top, Sitelinks, Featured snippet, Image pack",evergage.com
2307,puritan'spride.com,55,55,,250,https://www.evergage.com/blog/client/puritans-pride/,13,0,,1/8/2020 16:35,,"Shopping results, Thumbnail, Adwords top, Sitelinks",evergage.com
2308,ciee contact,60,60,,200,https://www.evergage.com/blog/how-ciee-is-creatively-engaging-prospects-this-april-fools-day/,3,0,3,1/12/2020 23:01,,"Adwords top, Featured snippet",evergage.com
2309,personalizationma,52,52,,30,https://www.evergage.com/events/summit_2020/,69,0,1.6,1/6/2020 15:45,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask",evergage.com
2310,saas email,54,49,11/25/2019 7:50,50,https://www.evergage.com/blog/5-ways-b2b-saas-companies-can-use-triggered-emails/,8,0,10,12/23/2019 5:17,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
2311,user behavior tracking,50,63,11/30/2019 15:37,20,https://www.evergage.com/platform/behavioral-tracking/,4,0,,12/28/2019 7:50,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
2312,pop uos,57,54,12/3/2019 15:30,100,https://www.evergage.com/blog/secret-pleasant-pop-ups/,30,0,,1/2/2020 11:54,,"People also ask, Top stories, Thumbnail, Image pack",evergage.com
2313,retention marketing definition,52,54,11/29/2019 17:42,30,https://www.evergage.com/blog/how-calculate-customer-retention/,18,0,12,12/26/2019 21:08,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask",evergage.com
2314,relevant experiences,49,49,,20,https://www.evergage.com/resources/webinars/emotionally-relevant-experiences/,7,0,,12/26/2019 19:11,,"Featured snippet, People also ask, Image pack, Top stories, Thumbnail",evergage.com
2315,real time platform,50,34,12/3/2019 6:27,20,https://www.evergage.com/,19,0,,1/3/2020 6:45,,People also ask,evergage.com
2316,tribehr,61,60,12/9/2019 8:35,250,https://www.evergage.com/blog/tribehr-improves-user-experience-sees-30-increase-active-users/,2,0,16,1/9/2020 17:51,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
2317,b2b ecommerce trends,56,93,12/23/2019 5:37,80,https://www.evergage.com/resources/ebooks/b2b-ecommerce-personalization-trends/,4,0,25,1/23/2020 7:12,,"Adwords top, Sitelinks, Knowledge card, People also ask, Adwords bottom",evergage.com
2318,toys r us security,50,62,12/8/2019 1:34,20,https://www.evergage.com/blog/answer-clear-toys-r-us-hyper-personalization/,22,0,,1/8/2020 10:35,,"People also ask, Sitelinks, Top stories, Thumbnail, Video",evergage.com
2319,travel recommendation app,48,44,12/10/2019 1:52,10,https://www.evergage.com/solutions/travel-hospitality/,41,0,,1/10/2020 0:56,,"Featured snippet, Thumbnail, People also ask, Image pack",evergage.com
2320,geo targeted,56,57,11/30/2019 15:39,80,https://www.evergage.com/blog/dos-donts-geo-targeted-website-personalization/,33,0,,12/28/2019 16:36,,"People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
2321,shifting paradigm,60,62,11/29/2019 6:29,200,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,30,0,,12/27/2019 7:41,,"Sitelinks, People also ask, Top stories, Thumbnail, Video, Image pack",evergage.com
2322,ruelala logo,56,62,11/27/2019 1:09,80,https://www.evergage.com/resources/case-studies/rue-la-la/,4,0,1.7,12/25/2019 2:37,,"Adwords top, Sitelinks, Image pack, People also ask",evergage.com
2323,several it tools are needed to implement a personalization system,53,53,,40,https://www.evergage.com/wp-content/uploads/2018/04/Evergage-2018-Trends-in-Personalization-Survey.pdf,12,0,,1/14/2020 21:31,,,evergage.com
2324,7575 e princess dr scottsdale az 85255,56,56,,80,https://www.evergage.com/venue/fairmont-scottsdale-princess/,4,0,1.5,1/5/2020 11:15,,"Knowledge card, Thumbnail, Sitelinks",evergage.com
2325,optimizely cost,57,57,,100,https://www.evergage.com/blog/sorry-optimizely-cant-strap-wings-onto-car/,3,0,9,1/11/2020 6:38,,"Adwords top, Sitelinks, People also ask, Image pack, Thumbnail",evergage.com
2326,four rules,54,55,12/1/2019 18:45,50,https://www.evergage.com/blog/four-rules-for-elevating-your-digital-customer-experience/,47,0,,12/30/2019 16:36,,"Featured snippet, People also ask, Sitelinks, Top stories, Thumbnail, Image pack, Video",evergage.com
2327,how to calculate retention time,57,66,11/27/2019 12:51,150,https://www.evergage.com/blog/how-calculate-customer-retention/,0,0,,12/25/2019 1:23,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
2328,mendix inc,50,41,12/20/2019 15:52,20,https://www.evergage.com/resources/case-studies/mendix/,22,0,2.5,1/20/2020 10:46,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom",evergage.com
2329,wirth tool and die,50,42,11/27/2019 3:46,20,https://www.evergage.com/blog/author/karl-wirth/,0,0,,12/24/2019 18:21,,"Image pack, Video",evergage.com
2330,gage control software,50,56,12/10/2019 2:04,20,https://www.evergage.com/,8,0,4.5,1/10/2020 2:33,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",evergage.com
2331,when marketers state that services are,55,50,12/7/2019 11:58,60,https://www.evergage.com/blog/personalization-advances-customer-relationships-infographic/,0,0,,1/7/2020 14:39,,,evergage.com
2332,goldfish platform shoes,63,75,1/9/2020 14:11,600,https://www.evergage.com/blog/qa-cx-expert-don-peppers-talks-omnichannel-competitive-advantages-and-goldfish/,0,0,0.3,1/17/2020 12:31,,"Top stories, Thumbnail, Video",evergage.com
2333,the churn,64,59,1/11/2020 23:25,600,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,2,0,,1/20/2020 16:22,,"Top stories, Thumbnail, Video",evergage.com
2334,major paradigm shifts in history,50,50,,20,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,14,0,,12/29/2019 4:52,,"Featured snippet, People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
2335,adobe analytics premium,54,74,12/14/2019 16:48,50,https://www.evergage.com/evergage-vs-adobe/,0,0,2,1/14/2020 1:58,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Video, Knowledge panel",evergage.com
2336,how to change paradigm,53,42,11/29/2019 4:22,40,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,1,0,,12/26/2019 23:40,,"Video, People also ask",evergage.com
2337,how optimizely works,49,88,11/29/2019 4:58,20,https://www.evergage.com/blog/sorry-optimizely-cant-strap-wings-onto-car/,9,0,,12/27/2019 17:15,,"Adwords top, Featured snippet, Thumbnail, Top stories, People also ask, Image pack",evergage.com
2338,unique website navigation,49,56,12/6/2019 5:29,20,https://www.evergage.com/modules/smartnav/,7,0,,1/5/2020 17:31,,"Image pack, People also ask, Video",evergage.com
2339,e cust,52,52,,30,https://www.evergage.com/blog/how-calculate-customer-retention/,1,0,,12/23/2019 23:35,,,evergage.com
2340,omnichannel example,54,67,11/26/2019 20:37,50,https://www.evergage.com/blog/what-is-omnichannel-personalization/,15,0,,12/24/2019 12:37,,"Adwords top, Sitelinks, People also ask, Image pack",evergage.com
2341,how do you find revenue,57,52,12/22/2019 14:49,90,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,6,0,,1/22/2020 14:30,,"Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
2342,neustar dmp,58,70,12/22/2019 3:40,100,https://www.evergage.com/blog/cdp-vs-dmp-whats-the-difference-and-how-do-you-use-both/,1,0,,1/22/2020 20:24,,"Top stories, Thumbnail",evergage.com
2343,poups,52,53,12/2/2019 16:07,30,https://www.evergage.com/blog/secret-pleasant-pop-ups/,35,0,,12/31/2019 22:12,,"People also ask, Top stories, Thumbnail, Image pack",evergage.com
2344,citrix video,52,52,,30,https://www.evergage.com/resources/videos/citrix-customer-success-story/,1,0,1.4,12/29/2019 5:06,Video,"Video, People also ask, Thumbnail",evergage.com
2345,suzy look alike,50,49,12/13/2019 3:19,20,https://www.evergage.com/blog/author/sdolan/,0,0,,1/13/2020 6:06,,"Image pack, Top stories, Thumbnail",evergage.com
2346,puritianspride,48,61,12/20/2019 1:41,10,https://www.evergage.com/blog/client/puritans-pride/,17,0,,1/20/2020 20:03,,"Shopping results, Thumbnail, Adwords top, Sitelinks, People also ask, Top stories",evergage.com
2347,persona marketing,62,66,12/4/2019 8:07,400,https://www.evergage.com/blog/persona-marketing-obsolete/,71,0,13,1/3/2020 21:58,,"Adwords top, Sitelinks, People also ask, Knowledge panel",evergage.com
2348,personalization data,52,33,11/30/2019 1:16,30,https://www.evergage.com/,10,0,2,12/29/2019 5:35,,"People also ask, Sitelinks, Top stories, Thumbnail, Knowledge panel",evergage.com
2349,journey infographic,55,55,,60,https://www.evergage.com/resources/infographics/personalization-across-the-b2b-tech-customer-journey/,0,0,11,1/15/2020 23:59,,"Top stories, Thumbnail",evergage.com
2350,what is cohort,59,33,1/8/2020 20:15,700,https://www.evergage.com/blog/what-cohort-reporting/,12,0,,1/16/2020 14:22,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
2351,baby gage,56,72,12/16/2019 6:41,70,https://www.evergage.com/blog/why-babies-make-ideal-saas-customers/,4,0,0.9,1/16/2020 13:43,,"Top stories, Thumbnail, Sitelinks, Video",evergage.com
2352,customer success best practices,54,63,12/2/2019 12:23,40,https://www.evergage.com/blog/customer-success-whats-in-a-name/,5,0,,12/31/2019 18:54,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack, Adwords bottom",evergage.com
2353,cohort retention,53,56,12/2/2019 19:00,40,https://www.evergage.com/blog/what-cohort-reporting/,5,0,,1/1/2020 10:44,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Top stories",evergage.com
2354,masstlc,63,70,12/11/2019 21:51,400,https://www.evergage.com/blog/press/evergages-greg-hinkle-named-cto-year-masstlc-leadership-awards/,1,0,,1/11/2020 14:14,,"Sitelinks, Tweet box, Image pack",evergage.com
2355,on me definition,52,66,12/3/2019 8:39,30,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,13,0,,1/3/2020 5:39,,"People also ask, Top stories, Thumbnail",evergage.com
2356,e generation marketing,49,37,12/4/2019 13:59,10,https://www.evergage.com/blog/30-must-read-posts-lead-generation/,2,0,,1/3/2020 21:34,,Sitelinks,evergage.com
2357,email open,46,46,,70,https://www.evergage.com/blog/importance-email-open-times-2/,46,0,1.5,1/13/2020 20:59,Image pack,"Adwords top, Sitelinks, People also ask, Image pack, Adwords bottom",evergage.com
2358,etail logo,51,51,,20,https://www.evergage.com/events/etaileast/,30,0,,1/14/2020 14:02,,Image pack,evergage.com
2359,paradigm shifts examples,57,38,12/9/2019 23:17,80,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,16,0,,1/9/2020 7:45,,"Featured snippet, People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
2360,where did academy sports start,49,49,,10,https://www.evergage.com/resources/videos/academy-sports-outdoors-customer-success-story/,15,0,,1/21/2020 11:46,,"People also ask, Video",evergage.com
2361,crystal ball isaac,61,61,,250,https://www.evergage.com/blog/author/isaac-brower/,0,0,,1/10/2020 22:47,,"Sitelinks, Top stories, Thumbnail, Video, Image pack",evergage.com
2362,ab testing machine learning,49,51,12/16/2019 13:24,10,https://www.evergage.com/blog/why-you-need-to-combine-a-b-testing-and-personalization/,2,0,,1/16/2020 1:52,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Adwords bottom",evergage.com
2363,net retention rate,53,44,12/6/2019 22:30,30,https://www.evergage.com/blog/how-calculate-customer-retention/,5,0,,1/5/2020 20:53,,"Featured snippet, Thumbnail, People also ask",evergage.com
2364,custom personalization solutions website,51,41,11/29/2019 20:18,20,https://www.evergage.com/,0,0,5,12/27/2019 23:58,,Image pack,evergage.com
2365,desert springs resort and spa,55,58,12/5/2019 10:44,50,https://www.evergage.com/venue/the-jw-marriott-desert-springs-resort-spa/,4,0,0.6,1/5/2020 8:58,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
2366,predictive modeling in marketing,50,50,,20,https://www.evergage.com/blog/predictive-modeling/,9,0,40,1/21/2020 21:36,,"Adwords top, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom, Sitelinks",evergage.com
2367,forrester wave logo,50,43,12/5/2019 10:05,20,https://www.evergage.com/resources/ebooks/the-forrester-wave-digital-intelligence-platforms/,12,0,,1/4/2020 20:02,,"Adwords top, Sitelinks, Image pack, People also ask",evergage.com
2368,email specialist job description,49,49,,10,https://www.evergage.com/blog/everything-need-know-hiring-personalization-specialist/,5,0,3,1/4/2020 7:27,,"Featured snippet, People also ask",evergage.com
2369,look how far we came,57,57,,80,https://www.evergage.com/blog/10-years-of-personalization-a-look-back-at-where-we-came-from/,0,0,,1/3/2020 6:42,,"Top stories, Thumbnail, Image pack",evergage.com
2370,adroll dsp,51,77,12/1/2019 21:24,20,https://www.evergage.com/platform/adtech/,2,0,16,12/29/2019 23:43,,"Adwords top, Sitelinks, People also ask, Adwords bottom",evergage.com
2371,content publishing,59,44,12/20/2019 11:08,150,https://www.evergage.com/solutions/content-publishing/,5,0,6,1/20/2020 14:35,,"People also ask, Adwords bottom, Sitelinks",evergage.com
2372,gartner's magic quadrant,61,61,,450,https://www.evergage.com/resources/ebooks/gartner-magic-quadrant-for-personalization-engines/,42,0,,1/3/2020 19:45,,"Adwords top, Sitelinks, People also ask, Image pack",evergage.com
2373,what is 5% of 1200,58,58,,100,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,0,0,,1/19/2020 0:13,,"Knowledge card, Video",evergage.com
2374,davis square jobs,53,52,12/16/2019 0:00,30,https://www.evergage.com/careers/,0,0,0.15,1/15/2020 19:34,,,evergage.com
2375,gartner vendor briefing form,53,47,12/1/2019 17:09,30,https://www.evergage.com/blog/evergage-named-a-leader-in-gartners-magic-quadrant-for-personalization-engines-2019/,0,0,,12/30/2019 5:55,,"People also ask, Image pack",evergage.com
2376,entertainment technology partners,58,69,12/13/2019 21:03,100,https://www.evergage.com/egpartners/,0,0,,1/12/2020 19:51,,"Sitelinks, Image pack",evergage.com
2377,customer behavior,61,83,12/3/2019 11:03,400,https://www.evergage.com/blog/how-businesses-track-customer-behavior/,39,0,9,1/2/2020 4:55,,"People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
2378,jobs hiring in somerville ma,52,62,12/2/2019 9:49,20,https://www.evergage.com/careers/,0,0,0.3,12/31/2019 18:14,,Sitelinks,evergage.com
2379,customer experience plan,54,17,12/11/2019 15:44,40,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,46,0,19,1/10/2020 23:59,,"Adwords top, Sitelinks, Featured snippet, Image pack, Adwords bottom",evergage.com
